customer_id,first_name,last_name,email,phone,city,state,country,registration_date,age,gender,customer_segment,loyalty_points,is_email_verified
CUST00200,David,Wilson,user200@outlook.com,+1-496-757-5949,Indianapolis,IN,USA,2022-02-17,31.0,Prefer not to say,B2C,2006,False
CUST00201,Mary,Taylor,user201@gmail.com,+1-261-261-8202,Charlotte,NC,USA,2023-04-08,40.0,Prefer not to say,B2C,3966,False
CUST00202,Barbara,Williams,user202@yahoo.com,+1-520-982-6231,Austin,TX,USA,2022-11-13,31.0,Non-binary,B2B,3266,True
CUST00203,William,Johnson,user203@outlook.com,+1-526-347-8642,Seattle,WA,USA,2023-07-30,32.0,Male,B2C,2191,False
CUST00204,Mary,Smith,user204@gmail.com,+1-497-493-7850,Phoenix,AZ,USA,2023-01-21,40.0,Female,Wholesale,1308,True
CUST00205,John,Davis,user205@yahoo.com,+1-727-578-9171,San Antonio,TX,USA,2023-05-01,20.0,Non-binary,B2B,4074,True
CUST00206,William,Davis,user206@outlook.com,+1-446-320-6781,Fort Worth,TX,USA,2022-05-20,21.0,Male,Wholesale,414,True
CUST00207,David,Anderson,user207@gmail.com,+1-681-392-9793,Nashville,TN,USA,2024-02-08,29.0,Male,B2B,880,False
CUST00208,Elizabeth,Garcia,user208@yahoo.com,+1-982-512-6995,Dallas,TX,USA,2022-07-28,35.0,Male,B2C,3281,True
CUST00209,William,Jones,user209@outlook.com,+1-275-495-9261,Jacksonville,FL,USA,2022-10-30,48.0,Prefer not to say,B2C,4504,True
CUST00210,Mary,Miller,user210@gmail.com,+1-582-913-6555,Phoenix,AZ,USA,2022-07-04,36.0,Non-binary,B2C,1181,True
CUST00211,James,Smith,user211@yahoo.com,+1-239-240-6456,Seattle,WA,USA,2023-09-16,37.0,Prefer not to say,B2C,4254,False
CUST00212,William,Williams,user212@outlook.com,+1-535-727-6218,Nashville,TN,USA,2022-08-20,34.0,Female,B2C,3219,True
CUST00213,William,Wilson,user213@gmail.com,+1-701-825-5911,Seattle,WA,USA,2023-06-07,41.0,Prefer not to say,B2C,136,True
CUST00214,Michael,Martinez,user214@yahoo.com,+1-515-915-1436,Houston,TX,USA,2023-05-30,28.0,Prefer not to say,B2C,2175,True
CUST00215,Linda,Williams,user215@outlook.com,+1-736-744-7229,Washington,DC,USA,2022-03-21,36.0,Female,B2C,1984,True
CUST00216,James,Davis,user216@gmail.com,+1-521-528-3481,San Antonio,TX,USA,2022-06-20,42.0,Prefer not to say,B2B,1670,False
CUST00217,Linda,Taylor,user217@yahoo.com,+1-944-163-3262,Nashville,TN,USA,2024-02-19,40.0,Female,B2C,4594,True
CUST00218,Michael,Garcia,user218@outlook.com,+1-377-570-9734,Seattle,WA,USA,2024-01-14,38.0,Non-binary,B2C,4475,True
CUST00219,Linda,Brown,user219@gmail.com,+1-452-385-5890,Nashville,TN,USA,2023-02-15,38.0,Female,B2C,2438,True
CUST00220,Jennifer,Davis,user220@yahoo.com,+1-557-673-5480,Indianapolis,IN,USA,2022-11-18,43.0,Non-binary,B2C,998,False
CUST00221,John,Jones,user221@outlook.com,+1-243-394-2294,Jacksonville,FL,USA,2023-09-05,63.0,Non-binary,B2C,3623,True
CUST00222,Patricia,Wilson,user222@gmail.com,,San Antonio,TX,USA,2024-01-15,28.0,Female,B2B,894,True
CUST00223,David,Wilson,user223@yahoo.com,+1-431-753-4814,Los Angeles,CA,USA,2023-01-12,64.0,Male,B2C,820,False
CUST00224,Mary,Anderson,user224@outlook.com,+1-989-240-1084,Indianapolis,IN,USA,2023-05-29,28.0,Female,B2C,3333,False
CUST00225,Robert,Garcia,user225@gmail.com,+1-492-761-1969,San Antonio,TX,USA,2024-01-12,18.0,Male,B2C,4703,True
CUST00226,Michael,Williams,user226@yahoo.com,+1-237-956-7504,Philadelphia,PA,USA,2022-02-27,31.0,Prefer not to say,B2C,1526,True
CUST00227,Robert,Martinez,user227@outlook.com,+1-817-209-6489,New York,NY,USA,2022-02-28,42.0,Non-binary,B2C,3722,False
CUST00228,Linda,Jones,user228@gmail.com,+1-397-928-2845,Seattle,WA,USA,2022-07-28,60.0,Non-binary,B2B,1331,False
CUST00229,James,Taylor,user229@yahoo.com,+1-545-909-5833,Philadelphia,PA,USA,2023-02-04,27.0,Female,B2B,1437,False
CUST00230,Jennifer,Johnson,user230@outlook.com,+1-610-785-2562,Seattle,WA,USA,2023-10-27,43.0,Female,B2B,1151,False
CUST00231,James,Jones,user231@gmail.com,+1-592-341-8319,San Diego,CA,USA,2023-05-18,22.0,Non-binary,Wholesale,2700,True
CUST00232,David,Garcia,user232@yahoo.com,+1-909-341-2017,Dallas,TX,USA,2022-01-18,59.0,Male,B2B,3812,True
CUST00233,David,Wilson,user233@outlook.com,+1-920-888-6095,Fort Worth,TX,USA,2022-09-06,52.0,Male,Wholesale,2416,True
CUST00234,John,Davis,user234@gmail.com,+1-356-565-7121,San Diego,CA,USA,2022-12-10,,Prefer not to say,B2C,4499,False
CUST00235,David,Martinez,user235@yahoo.com,+1-283-638-8319,San Diego,CA,USA,2022-12-06,18.0,Non-binary,Wholesale,639,True
CUST00236,William,Brown,user236@outlook.com,+1-786-649-3455,Denver,CO,USA,2022-04-06,54.0,Female,B2B,2687,False
CUST00237,Elizabeth,Martinez,user237@gmail.com,+1-700-193-9361,San Antonio,TX,USA,2022-06-30,36.0,Prefer not to say,B2C,455,False
CUST00238,Michael,Davis,user238@yahoo.com,+1-777-159-8575,Seattle,WA,USA,2022-07-24,52.0,Non-binary,B2C,178,False
CUST00239,Elizabeth,Brown,user239@outlook.com,+1-792-174-1742,New York,NY,USA,2023-01-31,38.0,Prefer not to say,B2B,2822,True
CUST00240,Linda,Smith,user240@gmail.com,+1-493-518-3948,Chicago,IL,USA,2022-04-04,38.0,Female,Wholesale,3443,True
CUST00241,Michael,Miller,user241@yahoo.com,+1-282-799-9835,Charlotte,NC,USA,2023-08-18,32.0,Female,B2C,2848,True
CUST00242,Michael,Wilson,user242@outlook.com,+1-330-845-4648,Denver,CO,USA,2022-10-05,45.0,Male,B2C,186,True
CUST00243,Michael,Wilson,user243@gmail.com,+1-588-943-4762,Denver,CO,USA,2023-12-21,39.0,Female,B2C,3773,True
CUST00244,Patricia,Taylor,user244@yahoo.com,+1-983-215-1527,Dallas,TX,USA,2022-08-29,44.0,Prefer not to say,B2C,128,True
CUST00245,Mary,Martinez,user245@outlook.com,+1-234-557-1797,Chicago,IL,USA,2022-11-17,19.0,Female,B2C,362,False
CUST00246,William,Brown,user246@gmail.com,+1-972-984-1924,San Diego,CA,USA,2023-11-13,53.0,Female,B2C,4127,True
CUST00247,Jennifer,Martinez,user247@yahoo.com,+1-812-891-6253,Washington,DC,USA,2022-12-30,56.0,Female,B2C,2472,True
CUST00248,Robert,Jones,user248@outlook.com,+1-262-670-3869,Columbus,OH,USA,2022-12-10,39.0,Prefer not to say,B2B,4553,False
CUST00249,David,Anderson,user249@gmail.com,+1-590-904-9592,Jacksonville,FL,USA,2022-03-14,62.0,Non-binary,B2B,3410,False
CUST00250,Michael,Williams,user250@yahoo.com,+1-972-650-8758,San Jose,CA,USA,2022-08-20,59.0,Female,B2C,1846,True
CUST00251,James,Wilson,user251@outlook.com,+1-622-526-9683,Charlotte,NC,USA,2022-08-13,,Female,B2C,3181,True
CUST00252,Jennifer,Anderson,user252@gmail.com,+1-280-560-7079,San Antonio,TX,USA,2023-02-01,54.0,Male,B2C,4387,True
CUST00253,Michael,Anderson,user253@yahoo.com,,Dallas,TX,USA,2022-03-22,50.0,Male,B2C,1541,True
CUST00254,Jennifer,Jones,user254@outlook.com,+1-215-316-4113,San Antonio,TX,USA,2024-01-15,18.0,Male,B2C,3923,True
CUST00255,Patricia,Wilson,user255@gmail.com,+1-529-894-5637,Fort Worth,TX,USA,2022-11-14,34.0,Prefer not to say,B2C,3819,True
CUST00256,Jennifer,Wilson,user256@yahoo.com,+1-709-577-2615,Dallas,TX,USA,2023-04-25,46.0,Prefer not to say,B2B,2623,True
CUST00257,Michael,Smith,user257@outlook.com,+1-776-984-4625,Austin,TX,USA,2023-07-30,57.0,,B2B,132,True
CUST00258,John,Brown,user258@gmail.com,+1-537-335-7223,San Jose,CA,USA,2023-10-11,21.0,Female,Wholesale,4090,True
CUST00259,Elizabeth,Anderson,user259@yahoo.com,+1-957-602-8550,Indianapolis,IN,USA,2023-02-04,18.0,Female,B2C,2885,True
CUST00260,Linda,Williams,user260@outlook.com,+1-755-757-1962,Denver,CO,USA,2022-08-06,37.0,Male,Wholesale,608,True
CUST00261,John,Anderson,user261@gmail.com,+1-436-169-3474,Columbus,OH,USA,2022-01-10,18.0,Male,B2C,1791,False
CUST00262,Barbara,Anderson,user262@yahoo.com,+1-882-731-8916,Los Angeles,CA,USA,2023-08-03,36.0,Prefer not to say,B2C,128,True
CUST00263,James,Wilson,user263@outlook.com,+1-939-381-9777,New York,NY,USA,2023-10-01,42.0,Non-binary,B2C,140,False
CUST00264,Mary,Wilson,user264@gmail.com,+1-352-346-4144,Houston,TX,USA,2022-10-06,26.0,Non-binary,B2C,2903,True
CUST00265,Jennifer,Miller,user265@yahoo.com,+1-670-678-4984,Chicago,IL,USA,2023-09-09,37.0,Female,B2C,2457,True
CUST00266,Michael,Miller,user266@outlook.com,+1-586-665-8798,Chicago,IL,USA,2022-02-19,49.0,Male,B2C,77,True
CUST00267,Michael,Anderson,user267@gmail.com,,Indianapolis,IN,USA,2022-05-09,31.0,Male,B2C,1882,True
CUST00268,James,Johnson,user268@yahoo.com,+1-900-387-9897,Dallas,TX,USA,2024-01-09,28.0,Male,B2C,1469,True
CUST00269,Barbara,Williams,user269@outlook.com,+1-970-940-7525,San Antonio,TX,USA,2022-01-25,36.0,Male,B2C,2451,True
CUST00270,Michael,Anderson,user270@gmail.com,+1-753-439-7288,Washington,DC,USA,2023-01-09,25.0,Female,B2C,642,True
CUST00271,Michael,Brown,user271@yahoo.com,+1-277-448-7499,Houston,TX,USA,2022-03-25,61.0,Non-binary,B2C,242,True
CUST00272,Patricia,Garcia,user272@outlook.com,+1-766-484-8075,Indianapolis,IN,USA,2023-12-01,38.0,Female,B2B,4799,False
CUST00273,Robert,Brown,user273@gmail.com,,Nashville,TN,USA,2022-05-14,29.0,Non-binary,B2B,1263,False
CUST00274,Jennifer,Garcia,user274@yahoo.com,+1-309-193-1085,Fort Worth,TX,USA,2022-08-28,40.0,Non-binary,B2B,3643,True
CUST00275,John,Johnson,user275@outlook.com,+1-391-541-8353,Houston,TX,USA,2023-02-24,36.0,Prefer not to say,B2B,846,True
CUST00276,William,Johnson,user276@gmail.com,+1-811-712-6315,Jacksonville,FL,USA,2022-05-20,35.0,Prefer not to say,B2C,101,True
CUST00277,Mary,Taylor,user277@yahoo.com,+1-772-348-9537,Fort Worth,TX,USA,2023-10-05,31.0,Female,B2C,3118,True
CUST00278,Robert,Jones,user278@outlook.com,+1-704-249-2036,Dallas,TX,USA,2022-08-04,31.0,Female,B2C,3560,True
CUST00279,Linda,Johnson,user279@gmail.com,+1-569-357-5040,San Jose,CA,USA,2023-10-17,19.0,Prefer not to say,B2C,4864,True
CUST00280,John,Jones,user280@yahoo.com,+1-206-505-6443,Houston,TX,USA,2023-12-13,54.0,Prefer not to say,B2C,2699,False
CUST00281,David,Martinez,user281@outlook.com,+1-339-407-6253,Columbus,OH,USA,2023-06-04,44.0,Female,B2C,3924,True
CUST00282,Jennifer,Jones,user282@gmail.com,+1-952-811-9044,Fort Worth,TX,USA,2022-10-03,41.0,Female,B2C,2669,False
CUST00283,Jennifer,Johnson,user283@yahoo.com,+1-777-304-9939,Fort Worth,TX,USA,2023-03-12,36.0,Female,B2C,4506,True
CUST00284,Linda,Jones,user284@outlook.com,+1-909-170-7703,San Antonio,TX,USA,2023-12-19,26.0,Prefer not to say,B2C,1140,True
CUST00285,David,Williams,user285@gmail.com,+1-932-533-7176,Dallas,TX,USA,2023-01-11,28.0,Male,B2C,3678,False
CUST00286,William,Taylor,user286@yahoo.com,+1-628-656-1602,Denver,CO,USA,2023-09-15,20.0,Non-binary,B2C,4398,True
CUST00287,David,Anderson,user287@outlook.com,+1-563-270-1725,San Diego,CA,USA,2022-06-19,30.0,Prefer not to say,B2C,2716,False
CUST00288,Mary,Jones,user288@gmail.com,+1-427-622-9499,New York,NY,USA,2022-06-14,25.0,Female,B2B,3651,True
CUST00289,David,Martinez,user289@yahoo.com,+1-907-612-3469,Charlotte,NC,USA,2023-08-31,58.0,Non-binary,B2B,201,False
CUST00290,Michael,Johnson,user290@outlook.com,+1-318-951-3321,San Jose,CA,USA,2022-06-12,48.0,Non-binary,B2C,2555,True
CUST00291,William,Davis,user291@gmail.com,+1-556-587-2599,San Antonio,TX,USA,2023-12-09,38.0,Prefer not to say,B2C,3706,True
CUST00292,James,Taylor,user292@yahoo.com,+1-317-123-6620,San Jose,CA,USA,2022-04-15,27.0,Male,B2C,1346,True
CUST00293,John,Garcia,user293@outlook.com,+1-773-536-8570,Denver,CO,USA,2022-09-29,25.0,Female,B2C,3318,True
CUST00294,Michael,Smith,user294@gmail.com,+1-955-728-4232,Columbus,OH,USA,2022-10-17,35.0,Prefer not to say,B2C,4851,False
CUST00295,Elizabeth,Brown,user295@yahoo.com,+1-410-385-2025,New York,NY,USA,2023-08-28,49.0,Male,B2C,4398,True
CUST00296,Patricia,Davis,user296@outlook.com,+1-316-368-9019,Austin,TX,USA,2023-07-23,60.0,Non-binary,Wholesale,4890,False
CUST00297,Mary,Garcia,user297@gmail.com,+1-560-965-8501,Washington,DC,USA,2023-09-02,21.0,Female,B2C,2436,True
CUST00298,Mary,Brown,user298@yahoo.com,+1-512-219-3999,Austin,TX,USA,2022-07-28,44.0,Non-binary,B2C,1158,False
CUST00299,John,Martinez,user299@outlook.com,+1-592-533-4043,Nashville,TN,USA,2023-10-12,30.0,Prefer not to say,B2C,4402,True
CUST00300,Robert,Williams,user300@gmail.com,+1-391-422-8389,Indianapolis,IN,USA,2022-09-17,32.0,Male,B2C,2941,True
CUST00301,Patricia,Miller,user301@yahoo.com,+1-775-617-9109,Phoenix,AZ,USA,2024-01-23,38.0,Prefer not to say,B2C,4028,False
CUST00302,John,Johnson,user302@outlook.com,+1-778-131-4613,Indianapolis,IN,USA,2023-11-21,28.0,Non-binary,Wholesale,267,True
CUST00303,Robert,Williams,user303@gmail.com,+1-999-568-9115,Denver,CO,USA,2022-12-16,35.0,Male,Wholesale,4691,True
CUST00304,Jennifer,Wilson,user304@yahoo.com,+1-974-142-8231,Denver,CO,USA,2023-02-21,27.0,Female,B2B,3482,True
CUST00305,James,Davis,user305@outlook.com,+1-469-456-2425,San Jose,CA,USA,2023-01-20,31.0,Prefer not to say,B2C,961,True
CUST00306,Elizabeth,Garcia,user306@gmail.com,+1-927-724-8015,Washington,DC,USA,2022-11-23,47.0,Female,B2C,1140,True
CUST00307,Barbara,Garcia,user307@yahoo.com,+1-745-387-9827,Los Angeles,CA,USA,2022-11-18,39.0,Female,B2C,2651,True
CUST00308,Robert,Wilson,user308@outlook.com,+1-895-934-2560,Washington,DC,USA,2023-03-26,47.0,Female,B2C,3371,True
CUST00309,Elizabeth,Williams,user309@gmail.com,,Phoenix,AZ,USA,2023-03-07,,Female,B2C,3217,False
CUST00310,David,Jones,user310@yahoo.com,+1-842-524-7146,Washington,DC,USA,2022-08-09,44.0,Prefer not to say,B2C,618,True
CUST00311,Elizabeth,Jones,user311@outlook.com,+1-911-998-7046,Seattle,WA,USA,2023-09-18,18.0,Prefer not to say,B2C,3998,True
CUST00312,Elizabeth,Davis,user312@gmail.com,+1-850-780-6869,Chicago,IL,USA,2022-01-04,38.0,Male,B2C,4378,False
CUST00313,Patricia,Davis,user313@yahoo.com,+1-474-430-5646,Columbus,OH,USA,2022-12-05,45.0,Non-binary,B2C,4483,True
CUST00314,David,Smith,user314@outlook.com,+1-247-201-8529,Austin,TX,USA,2024-01-24,18.0,Male,B2C,1017,True
CUST00315,James,Miller,user315@gmail.com,+1-407-805-3161,Charlotte,NC,USA,2023-11-17,30.0,Non-binary,B2C,1302,True
CUST00316,Robert,Johnson,user316@yahoo.com,+1-580-780-3711,Jacksonville,FL,USA,2022-05-25,38.0,Male,B2C,3246,True
CUST00317,David,Johnson,user317@outlook.com,+1-920-197-1017,Columbus,OH,USA,2022-12-30,50.0,Female,B2C,3906,True
CUST00318,Patricia,Wilson,user318@gmail.com,+1-896-555-1152,Washington,DC,USA,2022-07-26,31.0,Male,B2C,2814,True
CUST00319,Linda,Johnson,user319@yahoo.com,+1-434-492-2463,Phoenix,AZ,USA,2023-10-19,44.0,Male,B2C,845,True
CUST00320,John,Miller,user320@outlook.com,+1-992-932-3181,San Jose,CA,USA,2023-07-25,55.0,Female,B2C,560,True
CUST00321,Jennifer,Taylor,user321@gmail.com,+1-418-743-3480,Charlotte,NC,USA,2022-09-12,44.0,Prefer not to say,B2B,3624,True
CUST00322,John,Johnson,user322@yahoo.com,+1-803-847-7291,Houston,TX,USA,2022-05-15,35.0,Non-binary,Wholesale,3517,True
CUST00323,Robert,Anderson,user323@outlook.com,+1-286-354-5668,San Diego,CA,USA,2022-08-06,42.0,Male,Wholesale,2471,True
CUST00324,Robert,Anderson,user324@gmail.com,+1-255-902-4921,Fort Worth,TX,USA,2022-10-21,30.0,Prefer not to say,B2C,3161,True
CUST00325,David,Martinez,user325@yahoo.com,+1-272-640-1197,Indianapolis,IN,USA,2023-01-10,39.0,Non-binary,B2C,2592,True
CUST00326,Michael,Garcia,user326@outlook.com,+1-759-799-3830,Washington,DC,USA,2023-08-24,36.0,Prefer not to say,B2B,597,True
CUST00327,Robert,Brown,user327@gmail.com,+1-240-161-7520,New York,NY,USA,2022-04-15,42.0,Non-binary,B2C,4104,False
CUST00328,Mary,Anderson,user328@yahoo.com,+1-749-650-3501,Fort Worth,TX,USA,2023-10-21,33.0,Non-binary,B2C,684,True
CUST00329,Patricia,Williams,user329@outlook.com,+1-749-434-7401,Seattle,WA,USA,2022-05-03,42.0,Male,B2C,2540,False
CUST00330,Patricia,Johnson,user330@gmail.com,+1-644-218-8428,Los Angeles,CA,USA,2023-01-06,32.0,Male,B2C,2533,True
CUST00331,Elizabeth,Williams,user331@yahoo.com,+1-918-111-3684,New York,NY,USA,2022-07-05,48.0,Prefer not to say,B2C,2840,True
CUST00332,John,Taylor,user332@outlook.com,+1-999-994-5403,Jacksonville,FL,USA,2022-09-17,34.0,Male,B2B,240,True
CUST00333,William,Johnson,user333@gmail.com,+1-469-829-2262,Dallas,TX,USA,2023-10-29,18.0,Prefer not to say,B2C,3728,True
CUST00334,Barbara,Williams,user334@yahoo.com,+1-576-261-5179,Indianapolis,IN,USA,2022-03-28,25.0,Male,B2C,4701,True
CUST00335,James,Smith,user335@outlook.com,+1-212-350-1753,Seattle,WA,USA,2022-12-21,38.0,Prefer not to say,B2C,2981,False
CUST00336,James,Wilson,user336@gmail.com,+1-931-858-7870,Philadelphia,PA,USA,2022-08-22,58.0,Female,B2B,2636,True
CUST00337,Robert,Johnson,user337@yahoo.com,+1-785-481-2956,Austin,TX,USA,2023-10-09,47.0,Male,B2B,1469,True
CUST00338,Mary,Davis,user338@outlook.com,+1-489-892-6090,Fort Worth,TX,USA,2022-03-13,18.0,Non-binary,B2C,707,False
CUST00339,Patricia,Jones,user339@gmail.com,+1-777-903-5979,Jacksonville,FL,USA,2022-01-13,20.0,Female,B2C,3800,True
CUST00340,Elizabeth,Wilson,user340@yahoo.com,+1-978-915-5016,San Antonio,TX,USA,2024-02-06,51.0,Female,B2B,52,False
CUST00341,William,Garcia,user341@outlook.com,+1-851-959-1157,San Diego,CA,USA,2022-02-07,45.0,,B2B,11,False
CUST00342,Patricia,Wilson,user342@gmail.com,+1-443-529-9061,Houston,TX,USA,2023-04-23,65.0,Male,B2B,1166,True
CUST00343,Patricia,Wilson,user343@yahoo.com,+1-622-817-7102,Los Angeles,CA,USA,2022-05-25,32.0,Prefer not to say,B2C,695,True
CUST00344,David,Miller,user344@outlook.com,+1-276-706-2020,Phoenix,AZ,USA,2024-02-25,27.0,Prefer not to say,B2C,1070,True
CUST00345,Jennifer,Miller,user345@gmail.com,+1-917-951-6345,Dallas,TX,USA,2023-03-30,38.0,Non-binary,B2B,3708,True
CUST00346,Patricia,Williams,user346@yahoo.com,+1-998-888-2785,Chicago,IL,USA,2022-12-29,32.0,Female,B2B,865,True
CUST00347,Jennifer,Miller,user347@outlook.com,+1-323-648-6870,Charlotte,NC,USA,2023-11-30,50.0,Female,B2C,3702,True
CUST00348,Mary,Johnson,user348@gmail.com,+1-361-926-5984,Dallas,TX,USA,2023-12-21,31.0,Male,B2B,1761,True
CUST00349,Elizabeth,Brown,user349@yahoo.com,+1-564-505-9412,Chicago,IL,USA,2022-08-19,34.0,,B2B,2448,True
CUST00350,Michael,Davis,user350@outlook.com,+1-769-866-5093,New York,NY,USA,2022-09-28,26.0,Male,B2C,3785,True
CUST00351,James,Smith,user351@gmail.com,+1-999-327-3141,Houston,TX,USA,2022-08-06,,Female,B2C,3281,True
CUST00352,Barbara,Jones,user352@yahoo.com,+1-276-122-2056,Washington,DC,USA,2022-05-11,26.0,Female,B2C,3632,True
CUST00353,Mary,Smith,user353@outlook.com,+1-672-151-3752,Austin,TX,USA,2022-05-23,42.0,Prefer not to say,B2C,3235,False
CUST00354,David,Miller,user354@gmail.com,+1-376-462-4517,Fort Worth,TX,USA,2022-02-15,60.0,Female,B2C,2252,True
CUST00355,James,Martinez,user355@yahoo.com,+1-834-731-5026,Phoenix,AZ,USA,2023-11-24,18.0,Non-binary,B2C,4086,False
CUST00356,Mary,Jones,user356@outlook.com,+1-592-240-7868,Los Angeles,CA,USA,2024-01-15,55.0,Female,Wholesale,4307,True
CUST00357,Elizabeth,Garcia,user357@gmail.com,+1-691-657-8940,Fort Worth,TX,USA,2022-01-31,41.0,Non-binary,B2C,4633,True
CUST00358,John,Smith,user358@yahoo.com,+1-526-711-4588,Dallas,TX,USA,2023-08-27,24.0,Male,B2C,2301,True
CUST00359,Jennifer,Martinez,user359@outlook.com,+1-438-263-2640,Seattle,WA,USA,2024-01-03,39.0,Female,B2C,1975,True
CUST00360,Barbara,Miller,user360@gmail.com,+1-563-959-3846,San Diego,CA,USA,2022-03-28,46.0,Female,B2B,1937,True
CUST00361,James,Taylor,user361@yahoo.com,+1-917-460-3328,Washington,DC,USA,2023-07-12,28.0,,B2C,4032,True
CUST00362,James,Johnson,user362@outlook.com,+1-257-338-4584,Indianapolis,IN,USA,2022-09-30,43.0,Male,B2C,4312,False
CUST00363,Barbara,Brown,user363@gmail.com,+1-333-448-3907,Austin,TX,USA,2022-01-02,57.0,Non-binary,Wholesale,487,True
CUST00364,Elizabeth,Williams,user364@yahoo.com,+1-992-213-9622,Washington,DC,USA,2022-08-18,31.0,Non-binary,B2B,594,True
CUST00365,Mary,Garcia,user365@outlook.com,+1-509-430-3235,Washington,DC,USA,2023-09-07,26.0,Female,Wholesale,3578,False
CUST00366,Elizabeth,Wilson,user366@gmail.com,+1-910-728-6846,Philadelphia,PA,USA,2023-05-08,36.0,Female,B2B,4824,True
CUST00367,Elizabeth,Taylor,user367@yahoo.com,+1-501-230-3911,San Jose,CA,USA,2023-08-11,38.0,Male,B2C,4692,False
CUST00368,Barbara,Garcia,user368@outlook.com,+1-826-326-2705,Philadelphia,PA,USA,2022-02-20,51.0,Prefer not to say,B2C,1152,True
CUST00369,Jennifer,Garcia,user369@gmail.com,+1-371-751-2453,San Diego,CA,USA,2022-05-01,36.0,Non-binary,B2B,3658,True
CUST00370,Patricia,Taylor,user370@yahoo.com,+1-269-458-5205,San Antonio,TX,USA,2023-02-16,32.0,,B2C,10,True
CUST00371,Elizabeth,Miller,user371@outlook.com,+1-370-523-9078,Charlotte,NC,USA,2023-08-23,25.0,Prefer not to say,B2C,2877,False
CUST00372,Barbara,Anderson,user372@gmail.com,+1-976-803-4695,Indianapolis,IN,USA,2022-06-07,18.0,Female,B2B,3696,True
CUST00373,James,Garcia,user373@yahoo.com,+1-467-207-2215,San Jose,CA,USA,2022-02-21,22.0,Non-binary,B2C,1393,False
CUST00374,William,Johnson,user374@outlook.com,+1-546-708-8909,Chicago,IL,USA,2022-09-07,22.0,Male,B2C,3533,True
CUST00375,James,Johnson,user375@gmail.com,+1-539-310-4112,Philadelphia,PA,USA,2023-11-06,34.0,Prefer not to say,B2C,4539,True
CUST00376,Patricia,Johnson,user376@yahoo.com,+1-250-502-9043,San Jose,CA,USA,2023-03-14,19.0,Female,B2C,446,True
CUST00377,Mary,Jones,user377@outlook.com,+1-877-740-8869,Columbus,OH,USA,2022-01-06,18.0,Female,B2B,794,True
CUST00378,David,Jones,user378@gmail.com,+1-283-584-2892,Philadelphia,PA,USA,2022-11-18,37.0,Non-binary,B2C,3256,False
CUST00379,Mary,Anderson,user379@yahoo.com,+1-757-496-4029,Dallas,TX,USA,2024-01-30,60.0,Non-binary,B2C,3124,True
CUST00380,James,Jones,user380@outlook.com,+1-650-576-5315,Charlotte,NC,USA,2022-10-17,51.0,Female,B2C,2200,True
CUST00381,Mary,Anderson,user381@gmail.com,+1-552-927-9871,Houston,TX,USA,2022-08-23,34.0,Prefer not to say,B2C,4831,True
CUST00382,William,Miller,user382@yahoo.com,+1-748-803-8779,Fort Worth,TX,USA,2022-04-05,24.0,Female,Wholesale,3901,True
CUST00383,Elizabeth,Smith,user383@outlook.com,+1-714-684-9467,Fort Worth,TX,USA,2022-05-03,68.0,Female,B2C,985,False
CUST00384,Patricia,Brown,user384@gmail.com,+1-329-143-7936,Philadelphia,PA,USA,2022-09-26,38.0,Male,B2C,3566,True
CUST00385,Robert,Garcia,user385@yahoo.com,,Nashville,TN,USA,2022-08-18,40.0,Male,B2C,3179,False
CUST00386,William,Davis,user386@outlook.com,+1-212-905-9561,Dallas,TX,USA,2023-05-22,36.0,Prefer not to say,B2C,921,False
CUST00387,Barbara,Martinez,user387@gmail.com,+1-796-876-2641,Phoenix,AZ,USA,2022-08-21,37.0,Male,B2C,4609,True
CUST00388,Jennifer,Miller,user388@yahoo.com,+1-470-492-8955,Denver,CO,USA,2023-03-21,31.0,Prefer not to say,B2C,306,True
CUST00389,John,Martinez,user389@outlook.com,+1-823-797-7581,Fort Worth,TX,USA,2023-03-04,34.0,Male,B2C,3242,True
CUST00390,Elizabeth,Davis,user390@gmail.com,+1-475-481-1331,Los Angeles,CA,USA,2023-01-05,56.0,Non-binary,B2C,2482,True
